Sample File	Sample Name	Panel	Marker	Dye	Allele 1	Allele 2	Size 1	Size 2	Height 1	Height 2	Peak Area 1	Peak Area 2	Data Point 1	Data Point 2	ADO	AE	OS	SHP	OBA	SPA	SP	BIN	PHR	LPH	SPU	AN	BD	XTLK	GQ	UD1	UD2	UD3	
F07_APCL145.fsa	APCL145	Msat53	AC1359	B	241	250	240.47	250.01	8327	4803	51878.0	29912.0	4090	4215	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F07_APCL145.fsa	APCL145	Msat53	APY_65	G	250		250.16		352		2344.0		4217		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B05_APCL162.fsa	APCL162	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B05_APCL162.fsa	APCL162	Msat53	NNG_012	R	115	117	115.19	117.2	5609	5363	34393.0	34292.0	2533	2558	true	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B05_APCL162.fsa	APCL162	Msat53	APR_Cf29	R	210	212	210.34	212.12	3128	1901	20361.0	11018.0	3707	3730	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
B05_APCL162.fsa	APCL162	Msat53	AC1359	B	241	242	240.41	242.26	8695	6352	52570.0	36385.0	4097	4121	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D01_APCL163.fsa	APCL163	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D01_APCL163.fsa	APCL163	Msat53	NNG_012	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D01_APCL163.fsa	APCL163	Msat53	APR_Cf29	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D01_APCL163.fsa	APCL163	Msat53	AC1359	B	241		240.44		285		1741.0		4185		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
C09_APCL165.fsa	APCL165	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C09_APCL165.fsa	APCL165	Msat53	NNG_012	R	111	117	110.96	117.15	2978	2272	18933.0	15129.0	2484	2561	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C09_APCL165.fsa	APCL165	Msat53	APR_Cf29	R	216	229	215.95	229.42	1484	1563	9191.0	10220.0	3786	3961	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C09_APCL165.fsa	APCL165	Msat53	AC1359	B	241		240.34		13396		84980.0		4103		false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C05_APCL166.fsa	APCL166	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C05_APCL166.fsa	APCL166	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C05_APCL166.fsa	APCL166	Msat53	APR_Cf29	R	210	216	210.37	216.01	3456	2935	21710.0	18097.0	3691	3764	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
C05_APCL166.fsa	APCL166	Msat53	AC1359	B	242		242.36		14482		90358.0		4105		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E07_APCL171.fsa	APCL171	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E07_APCL171.fsa	APCL171	Msat53	APR_Cf29	R	210		210.28		1632		10373.0		3695		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E07_APCL171.fsa	APCL171	Msat53	AC1359	B	242		242.25		2676		17972.0		4109		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E07_APCL171.fsa	APCL171	Msat53	APY_65	G	248	262	247.41	262.06	32193	31213	282202.0	201801.0	4176	4366	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A10_APCL172.fsa	APCL172	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A10_APCL172.fsa	APCL172	Msat53	NNG_012	R	111		111.06		11869		74486.0		2523		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A10_APCL172.fsa	APCL172	Msat53	APR_Cf29	R	214	218	214.07	217.8	695	502	4312.0	3112.0	3816	3865	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A10_APCL172.fsa	APCL172	Msat53	AC1359	B	242		242.33		4485		27806.0		4188		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D06_APCL173.fsa	APCL173	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D06_APCL173.fsa	APCL173	Msat53	APR_Cf29	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D06_APCL173.fsa	APCL173	Msat53	NNG_012	R	115		115.13		9282		57706.0		2520		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D06_APCL173.fsa	APCL173	Msat53	AC1359	B	241	246	240.45	246.18	5788	4399	34230.0	26075.0	4080	4154	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
C10_APCL176.fsa	APCL176	Msat53	NNG_012	R	111	115	110.99	115.23	6910	5213	44325.0	32693.0	2487	2540	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
C10_APCL176.fsa	APCL176	Msat53	APR_Cf29	R	210		210.4		3801		24303.0		3719		false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.81				
C10_APCL176.fsa	APCL176	Msat53	AC1359	B	241	242	240.38	242.23	5323	4390	31841.0	25939.0	4109	4133	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
C10_APCL176.fsa	APCL176	Msat53	APY_65	G	250	256	249.6	255.89	32213	28004	226376.0	177248.0	4229	4311	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
B07_APCL177.fsa	APCL177	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B07_APCL177.fsa	APCL177	Msat53	NNG_012	R	111		110.93		6364		42403.0		2495		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B07_APCL177.fsa	APCL177	Msat53	APR_Cf29	R	210		210.24		2210		13867.0		3734		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
B07_APCL177.fsa	APCL177	Msat53	AC1359	B	241	242	240.36	242.27	6597	7669	40060.0	44638.0	4129	4154	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D05_APCL182.fsa	APCL182	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D05_APCL182.fsa	APCL182	Msat53	NNG_012	R	115		115.07		9702		60683.0		2511		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D05_APCL182.fsa	APCL182	Msat53	APR_Cf29	R	210	229	210.4	229.39	3069	2048	19330.0	13172.0	3681	3926	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
D05_APCL182.fsa	APCL182	Msat53	AC1359	B	241	242	240.39	242.25	8773	6804	52629.0	40214.0	4068	4092	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A12_APCL187.fsa	APCL187	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A12_APCL187.fsa	APCL187	Msat53	NNG_012	R	111	115	111.04	115.17	5485	3887	34931.0	24584.0	2587	2640	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A12_APCL187.fsa	APCL187	Msat53	APR_Cf29	R	210	218	210.5	218.0	2589	1921	17160.0	12598.0	3850	3950	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A12_APCL187.fsa	APCL187	Msat53	AC1359	B	241	242	240.53	242.4	8853	6863	54592.0	41159.0	4251	4276	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D03_APCL190.fsa	APCL190	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D03_APCL190.fsa	APCL190	Msat53	APR_Cf29	R	210	216	210.44	216.04	917	626	5724.0	3859.0	3695	3768	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D03_APCL190.fsa	APCL190	Msat53	AC1359	B	241		240.49		5112		32168.0		4087		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D03_APCL190.fsa	APCL190	Msat53	APY_65	G	250		249.67		30785		201286.0		4207		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D09_APCL191.fsa	APCL191	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D09_APCL191.fsa	APCL191	Msat53	NNG_012	R	111		111.02		11828		79126.0		2447		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D09_APCL191.fsa	APCL191	Msat53	APR_Cf29	R	207	210	206.64	210.5	826	938	5003.0	5835.0	3623	3673	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D09_APCL191.fsa	APCL191	Msat53	AC1359	B	241		240.43		13182		83851.0		4061		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D10_APCL192.fsa	APCL192	Msat53	NNG_012	R	115	117	115.1	117.19	4939	4350	29714.0	26699.0	2537	2563	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D10_APCL192.fsa	APCL192	Msat53	APR_Cf29	R	209	218	208.4	217.79	941	703	6026.0	4163.0	3691	3813	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D10_APCL192.fsa	APCL192	Msat53	AC1359	B	241	246	240.4	246.09	6894	4852	43685.0	29746.0	4107	4181	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D10_APCL192.fsa	APCL192	Msat53	APY_65	G	250	256	249.62	255.84	16220	12374	106725.0	79817.0	4227	4308	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E05_APCL193.fsa	APCL193	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E05_APCL193.fsa	APCL193	Msat53	NNG_012	R	111	115	110.95	115.08	743	548	5141.0	3379.0	2490	2542	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E05_APCL193.fsa	APCL193	Msat53	APR_Cf29	R	210	229	210.25	229.34	1750	1445	10826.0	9376.0	3728	3978	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E05_APCL193.fsa	APCL193	Msat53	AC1359	B	241	242	240.4	242.3	2415	2170	14248.0	12974.0	4123	4148	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G01_APCL194.fsa	APCL194	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G01_APCL194.fsa	APCL194	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G01_APCL194.fsa	APCL194	Msat53	APR_Cf29	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G01_APCL194.fsa	APCL194	Msat53	AC1359	B											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H08_APCL195.fsa	APCL195	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H08_APCL195.fsa	APCL195	Msat53	NNG_012	R	111	113	111.02	113.23	6074	4334	37768.0	26653.0	2544	2572	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H08_APCL195.fsa	APCL195	Msat53	APR_Cf29	R	210	214	210.39	214.18	3348	2717	20633.0	16701.0	3793	3843	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
H08_APCL195.fsa	APCL195	Msat53	AC1359	B	241	242	240.39	242.21	7871	3455	47454.0	20254.0	4189	4213	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F06_APCL196.fsa	APCL196	Msat53	NNG_012	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F06_APCL196.fsa	APCL196	Msat53	APR_Cf29	R	209	218	208.45	217.81	2351	1634	14447.0	9869.0	3656	3777	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F06_APCL196.fsa	APCL196	Msat53	AC1359	B	241		240.4		12520		78418.0		4069		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F06_APCL196.fsa	APCL196	Msat53	APY_65	G	256		255.92		31861		211805.0		4270		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A12_APCL197.fsa	APCL197	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A12_APCL197.fsa	APCL197	Msat53	NNG_012	R	111		111.03		2847		18985.0		2573		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A12_APCL197.fsa	APCL197	Msat53	APR_Cf29	R	210	218	210.5	217.83	227	176	1600.0	1192.0	3827	3924	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A12_APCL197.fsa	APCL197	Msat53	AC1359	B	241		240.47		3713		23174.0		4224		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F02_APCL198.fsa	APCL198	Msat53	NNG_012	R	111		111.07		17965		120273.0		2515		false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F02_APCL198.fsa	APCL198	Msat53	APR_Cf29	R	210		210.45		1637		10458.0		3749		false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.81				
F02_APCL198.fsa	APCL198	Msat53	AC1359	B	241		240.45		20773		132020.0		4140		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F02_APCL198.fsa	APCL198	Msat53	APY_65	G	250	256	249.72	255.93	18321	14715	121504.0	98754.0	4261	4342	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
E05_APCL199.fsa	APCL199	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E05_APCL199.fsa	APCL199	Msat53	NNG_012	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E05_APCL199.fsa	APCL199	Msat53	APR_Cf29	R	209	229	208.29	229.33	1159	1003	6873.0	6480.0	3661	3933	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
E05_APCL199.fsa	APCL199	Msat53	AC1359	B	241		240.38		4827		30020.0		4076		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D02_APCL200.fsa	APCL200	Msat53	NNG_012	R	111		110.98		11086		71933.0		2541		false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D02_APCL200.fsa	APCL200	Msat53	APR_Cf29	R	210		210.41		2614		16651.0		3780		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D02_APCL200.fsa	APCL200	Msat53	AC1359	B	242	246	242.21	246.11	7733	5935	47519.0	36799.0	4196	4247	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D02_APCL200.fsa	APCL200	Msat53	APY_65	G	254	256	253.82	255.88	16716	12928	108000.0	80626.0	4348	4375	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H06_APCL201.fsa	APCL201	Msat53	NNG_012	R	111	115	111.06	115.35	3657	2615	23140.0	16298.0	2533	2587	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H06_APCL201.fsa	APCL201	Msat53	APR_Cf29	R	210	216	210.47	216.05	220	201	1514.0	1212.0	3774	3847	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H06_APCL201.fsa	APCL201	Msat53	AC1359	B	241		240.47		10929		68190.0		4167		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H06_APCL201.fsa	APCL201	Msat53	APY_65	G	250	256	249.62	255.95	17366	13201	112577.0	87268.0	4287	4370	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
F05_APCL202.fsa	APCL202	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F05_APCL202.fsa	APCL202	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F05_APCL202.fsa	APCL202	Msat53	APR_Cf29	R	207	220	206.56	219.84	2885	2787	18182.0	17478.0	3642	3814	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
F05_APCL202.fsa	APCL202	Msat53	AC1359	B	241	242	240.35	242.35	5655	4627	32716.0	26933.0	4080	4106	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D10_APCL203.fsa	APCL203	Msat53	NNG_012	R	111		110.96		7486		48564.0		2469		false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D10_APCL203.fsa	APCL203	Msat53	APR_Cf29	R	210	218	210.35	217.91	954	712	6169.0	4625.0	3697	3795	false	false	0.0	-2.0	-2.0	-2.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81				
D10_APCL203.fsa	APCL203	Msat53	AC1359	B	241	242	240.42	242.35	5723	4755	33424.0	27836.0	4087	4112	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D10_APCL203.fsa	APCL203	Msat53	APY_65	G	254	256	253.82	255.89	16758	12697	104163.0	78918.0	4261	4288	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
A09_APCL204.fsa	APCL204	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A09_APCL204.fsa	APCL204	Msat53	NNG_012	R	111	115	111.15	115.2	2684	2081	16925.0	13154.0	2484	2535	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A09_APCL204.fsa	APCL204	Msat53	APR_Cf29	R	210	216	210.54	216.18	3197	2648	20648.0	16746.0	3724	3798	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
A09_APCL204.fsa	APCL204	Msat53	AC1359	B	241	242	240.51	242.41	8397	7027	50938.0	41531.0	4117	4142	false	false	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H09_APCL205.fsa	APCL205	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H09_APCL205.fsa	APCL205	Msat53	NNG_012	R	111	115	111.08	115.26	3809	2865	24737.0	18093.0	2515	2568	false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H09_APCL205.fsa	APCL205	Msat53	APR_Cf29	R	210	218	210.37	217.94	400	359	2654.0	2255.0	3763	3863	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H09_APCL205.fsa	APCL205	Msat53	AC1359	B	241		240.47		12397		81013.0		4161		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
G02_APCL206.fsa	APCL206	Msat53	AC1359	B											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G02_APCL206.fsa	APCL206	Msat53	APY_65	G											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G02_APCL206.fsa	APCL206	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
G02_APCL206.fsa	APCL206	Msat53	APR_Cf29	R											false	false	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D07_APCL207.fsa	APCL207	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D07_APCL207.fsa	APCL207	Msat53	APR_Cf29	R	209	212	208.38	212.25	4094	4169	25171.0	26104.0	3663	3713	false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
D07_APCL207.fsa	APCL207	Msat53	AC1359	B	241		240.36		19316		116302.0		4076		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
D07_APCL207.fsa	APCL207	Msat53	APY_65	G	254		253.8		22063		142235.0		4250		false	false	0.0	0.0	0.0	0.0	0.0	0.0	-2.0	0.0	0.0	0.0	0.0	0.0	0.7889				
H03_APCL208.fsa	APCL208	Msat53	APY_65	G											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
H03_APCL208.fsa	APCL208	Msat53	NNG_012	R											false	true	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	1.0				
