SurveyNum,Observer,OnSwath,ObsTime,AnemSpp,AnemDia,Spp,Size1,ID1,Size2,ID2,Size3,ID3,Size4,ID4,Size5,ID5,Size6,ID6,Spp2,Spp2Size1,Spp2Size2,Depth,ft,Notes
46,GS,1,13:31,ENQD,36,APML,11,,6,,,,,,,,,,,,,,31,
46,GS,1,13:36,MADO,28,APCL,8,,9,,,,,,,,,,,,,,21,
47,MLP,1,14:41,STME,40,APCL,10,,8,,6,,6,,4,,4,,,,,10,,
47,MLP,1,14:47,ENQD,40,APML,12,,8,,,,,,,,,,,,,11.5,,
47,MLP,1,14:54,HEMG,12,APOC,7,,6,,4,,,,,,,,,,,10.7,,
48,MLP,1,16:51,HECR,27,APCL,10,,8,,4,,,,,,,,,,,6.2,,
48,GS,1,17:04,HECR,32,APCL,8,,8,,,,,,,,,,,,,,19,
48,GS,1,17:23,ENQD,28,APML,12,,7,,,,,,,,,,,,,,16,
48,GS,1,17:29,STME,36,APCL,8,,6,,,,,,,,,,,,,,15,
49,MLP,1,11:04,HEAR,20,APCL,6,264,8,265,4,266,2,,2,,,,,,,9.4,,
49,MLP,0,11:42,HECR,17,APCL,8,275,,,,,,,,,,,,,,5.9,,
49,GS,1,11:13,STME,60,APCL,8,267,12,268,,,,,,,,,,,,8,,Added from MLP notes. Other fish present but not recorded.
49,GS,1,11:20,STME,60,APCL,9,269,9,270,8,271,11,272,5,273,8,274,,,,6.6,,Added from MLP notes. Other fish present but not recorded.
50,MLP,1,13:42,STME,20,APCL,10,280,,,,,,,,,,,,,,2.7,,
50,MLP,0,13:47,HECR,12,APCL,4,281,,,,,,,,,,,,,,2.7,,
50,MLP,1,14:11,STME,35,APCL,12,285,,,,,,,,,,,,,,5.1,,
50,MLP,1,14:16,STME,35,APCL,11,,6,,,,,,,,,,,,,6.2,,
50,MLP,1,14:32,HEMG,28,APPE,9,,7,,,,,,,,,,,,,7.8,,
50,MLP,1,14:34,HEMG,30,APOC,8,,5,,9,,,,,,,,,,,8.9,,
50,MLP,1,14:37,ENQD,15,APML,12,,7,,,,,,,,,,,,,7,,
50,MLP,1,14:42,HEMG,27,APOC,9,,4,,6,,,,,,,,,,,4.9,,
50,MLP,1,14:43,ENQD,17,APML,10,,5,,,,,,,,,,,,,6,,
50,MLP,1,14:43,ENQD,14,APML,12,,,,,,,,,,,,,,,4.5,,
50,MLP,1,14:43,ENQD,10,,,,,,,,,,,,,,,,,4.5,,
50,MLP,1,14:44,HECR,23,APCL,9,,3,,,,,,,,,,,,,5,,
50,MLP,1,14:46,STME,50,APCL,10,,11,,9,,3,,2,,,,,,,5.6,,
50,MLP,1,14:55,HECR,20,APPE,8,,9,,,,,,,,,,,,,4.5,,
50,MLP,1,14:57,ENQD,15,APML,12,,,,,,,,,,,,,,,4,,
50,GS,1,13:32,HEMG,38,APOC,8,,5,,,,,,,,,,,,,,10,
50,GS,1,13:34,HECR,20,APCL,9,279,,,,,,,,,,,APPE,3,,,10,
50,GS,1,13:40,HEMG,40,APOC,6,,5,,,,,,,,,,,,,,6,
50,GS,1,13:49,ENQD,20,APML,7,,4,,13,,,,,,,,,,,,8,
50,GS,1,13:49,HECR,26,APCL,8,282,10,283,4,284,6,,,,,,,,,,8,
50,GS,1,14:02,ENQD,20,APML,12,,6,,,,,,,,,,,,,,9,
50,GS,1,14:03,HEMG,31,APOC,9,,7,,,,,,,,,,,,,,9,
50,GS,1,14:05,HECR,20,APPE,5,,,,,,,,,,,,,,,,9,
50,GS,1,14:17,HECR,38,APPE,6,,2,,,,,,,,,,,,,,17,
50,GS,1,14:19,HEMG,18,APOC,7,,5,,,,,,,,,,,,,,20,
50,GS,1,14:19,ENQD,28,APML,8,,5,,,,,,,,,,,,,,20,
50,GS,1,14:25,HECR,31,APPE,5,,5,,6,,,,,,,,,,,,20,
50,GS,1,14:25,STME,35,APCL,10,,9,,7,,,,,,,,,,,,20,
50,GS,1,14:26,HEMG,22,APOC,6,,5,,,,,,,,,,,,,,20,
50,GS,1,14:27,HECR,28,,,,,,,,,,,,,,,,,,19,
50,GS,1,14:28,HEMG,30,APOC,9,,7,,6,,,,,,,,,,,,19,
50,GS,1,14:29,MADO,20,APCL,7,,8,,,,,,,,,,,,,,20,
50,GS,1,14:33,ENQD,18,APML,10,,9,,,,,,,,,,,,,,25,
50,GS,1,14:33,HECR,30,APPE,6,,4,,,,,,,,,,,,,,25,
50,GS,1,14:41,HECR,32,APPE,5,,4,,,,,,,,,,,,,,10,
50,GS,1,14:42,ENQD,18,APML,12,,8,,,,,,,,,,,,,,12,
50,GS,1,14:46,ENQD,20,APML,10,,8,,,,,,,,,,,,,,15,
50,GS,1,14:47,ENQD,20,APML,10,,7,,,,,,,,,,,,,,12,
50,GS,1,14:47,HECR,19,APCL,8,,5,,,,,,,,,,,,,,12,
50,GS,1,14:51,HEMG,24,APOC,8,,7,,5,,,,,,,,,,,,9,
50,GS,1,14:51,HECR,18,,,,,,,,,,,,,,,,,,9,
50,GS,1,14:53,HECR,32,APCL,8,,10,,6,,4,,,,,,,,,,13,
50,GS,1,14:53,ENQD,20,APML,6,,8,,,,,,,,,,,,,,13,
50,GS,1,14:54,ENQD,19,APML,11,,7,,,,,,,,,,,,,,10,
50,GS,1,14:57,ENQD,18,APML,8,,9,,,,,,,,,,,,,,10,
51,MLP,1,10:20,HEMG,30,APPE,10,,8,,6,,,,,,,,,,,11.8,,
51,MLP,1,10:23,HECR,27,APCL,6,,,,,,,,,,,,,,,10.1,,
51,GS,1,10:04,ENQD,26,APML,10,,5,,,,,,,,,,,,,,29,
51,GS,1,10:16,STHD,28,APPY,9,,8,,8,,7,,5,,"4,4,3,3,2,2,2,1",,,,,,35,
51,GS,1,10:19,STHD,31,APPY,9,,9,,6,,5,,5,,"3,2,2",,,,,,36,
51,GS,1,10:29,ZZZZ,,APCL,8,,7,,,,,,,,,,,,,,30,
52,MLP,1,11:32,HECR,20,APCL,11,,10,,5,,2,,,,,,,,,6.5,,
52,MLP,1,11:34,ENQD,27,APML,12,,9,,,,,,,,,,,,,7,,
52,MLP,1,11:37,HECR,15,APCL,11,,9,,,,,,,,,,,,,6.1,,
52,MLP,1,11:38,HEMG,30,APPE,9,,5,,,,,,,,,,,,,6.8,,
52,MLP,1,11:42,HECR,25,APCL,11,,10,,6,,,,,,,,,,,6.5,,
52,MLP,1,11:43,HECR,17,APCL,11,,10,,6,,4,,,,,,,,,5.8,,
52,MLP,1,11:44,ENQD,12,APML,6,,11,,,,,,,,,,,,,5.9,,
52,MLP,1,11:46,ENQD,15,APML,11,,6,,,,,,,,,,,,,6.6,,
52,MLP,1,11:49,HECR,25,APCL,12,,10,,9,,8,,6,,,,,,,6.6,,
52,MLP,1,11:52,ENQD,20,APML,5,,12,,,,,,,,,,,,,6.7,,
52,MLP,1,11:58,ENQD,20,APML,6,,13,,,,,,,,,,,,,6.7,,
52,MLP,1,11:59,HEMG,30,APOC,9,,10,,5,,,,,,,,,,,6.6,,
52,MLP,1,12:07,ENQD,10,APCL,8,,5,,9,,,,,,,,,,,7.7,,
52,MLP,1,12:17,HECR,20,APCL,8,,,,,,,,,,,,APPE,4,3,5,,
52,MLP,1,12:24,HECR,20,APPE,9,,8,,,,,,,,,,,,,5.8,,
52,MLP,1,12:35,ENQD,15,APML,12,,6,,,,,,,,,,,,,8.1,,
52,MLP,1,12:41,ENQD,15,APML,6,,12,,,,,,,,,,,,,6.1,,
52,MLP,1,12:45,ENQD,15,APML,12,,7,,,,,,,,,,,,,5.6,,
52,MLP,1,12:54,HECR,20,APPE,10,,8,,,,,,,,,,,,,5.4,,
52,MLP,1,13:08,ENQD,17,APML,11,,5,,,,,,,,,,,,,7.8,,
52,GS,1,11:30,HECR,28,APPE,7,,6,,,,,,,,,,,,,,20,
52,GS,1,11:30,STME,37,APCL,10,,10,,9,,7,,6,,4,,,,,,20,
52,GS,1,11:38,ENQD,24,APML,11,,7,,,,,,,,,,,,,,15,
52,GS,1,11:39,STME,28,APOC,7,,5,,,,,,,,,,,,,,15,
52,GS,1,11:41,ENQD,38,APML,12,,7,,,,,,,,,,,,,,15,
52,GS,1,11:48,ZZZZ,,APCL,10,,,,,,,,,,,,,,,,16,
52,GS,1,11:52,HEAR,19,APCL,9,,8,,8,,5,,4,,"4,3,2",,,,,,20,
52,GS,1,11:54,HECR,30,APCL,10,,9,,,,,,,,,,,,,,18,
52,GS,1,11:54,ENQD,24,APML,9,,7,,,,,,,,,,,,,,18,
52,GS,1,11:55,HEMG,32,APPE,10,,6,,6,,,,,,,,,,,,17,
52,GS,1,11:56,ENQD,18,APML,8,,6,,,,,,,,,,,,,,17,
52,GS,1,12:01,ENQD,20,APML,11,,6,,,,,,,,,,,,,,20,
52,GS,1,12:04,ENQD,20,APML,10,,7,,,,,,,,,,,,,,19,
52,GS,1,12:20,ENQD,22,APML,11,,6,,,,,,,,,,,,,,18,
52,GS,1,12:24,HECR,30,APCL,10,,9,,,,,,,,,,,,,,17,
52,GS,1,12:25,HECR,26,APML,7,,,,,,,,,,,,,,,,17,
52,GS,1,12:29,HECR,20,APCL,10,,9,,,,,,,,,,,,,,17,
52,GS,1,12:33,MADO,18,APCL,7,,,,,,,,,,,,,,,,25,
52,GS,1,12:38,HECR,18,APCL,10,,6,,,,,,,,,,,,,,18,
52,GS,1,12:44,HECR,20,APCL,10,,8,,,,,,,,,,,,,,15,
52,GS,1,12:54,ENQD,26,APML,11,,8,,,,,,,,,,,,,,14,
52,GS,1,13:02,HECR,30,APCL,10,,8,,6,,5,,2,,,,,,,,17,
52,GS,1,13:06,STME,42,APCL,10,,10,,8,,7,,6,,"6,4,5",,,,,,20,
52,GS,1,13:07,ENQD,28,APML,9,,6,,,,,,,,,,,,,,20,
53,GS,1,15:30,ENQD,19,APML,9,,6,,,,,,,,,,,,,,25,
53,GS,1,15:39,HECR,31,APCL,10,,6,,,,,,,,,,,,,,22,
53,GS,1,15:45,ENQD,27,APML,12,,10,,,,,,,,,,,,,,23,
53,GS,1,15:46,ENQD,24,APML,13,,9,,,,,,,,,,,,,,23,
55,MLP,0,13:11,HECR,27,APCL,9,288,10,302,,,,,,,,,,,,3,,
55,MLP,0,13:19,HECR,20,APCL,7,286,4,287,,,,,,,,,,,,3,,
55,MLP,0,13:42,ZZZZ,,APCL,7,290,,,,,,,,,,,,,,3,,
55,MLP,0,13:45,ENQD,10,APCL,9,289,11,291,,,,,,,,,,,,3,,
55,MLP,0,13:49,HECR,20,APCL,6,292,,,,,,,,,,,,,,3,,
55,MLP,0,13:56,ZZZZ,,APCL,7,293,4,294,,,,,,,,,,,,3,,
55,MLP,0,14:00,HECR,20,APCL,6,295,10,296,9,297,,,,,,,,,,2,,
55,MLP,0,14:11,HECR,15,APCL,8,298,,,,,,,,,,,,,,3.3,,
55,MLP,0,14:14,ZZZZ,,APCL,8,299,,,,,,,,,,,,,,3.3,,
55,MLP,0,14:24,ZZZZ,,APCL,8,300,,,,,,,,,,,,,,3.7,,
55,MLP,0,14:35,ZZZZ,,APCL,8,301,,,,,,,,,,,,,,2,,
55,MLP,0,14:46,MADO,,APCL,5,303,,,,,,,,,,,,,,2.5,,
55,MLP,0,15:09,ZZZZ,,APCL,6,304,,,,,,,,,,,,,,3.8,,
55,MLP,0,15:25,ZZZZ,,APCL,10,,9,305,,,,,,,,,,,,3.5,,
56,MLP,1,15:56,HECR,23,APCL,6,,6,,5,,,,,,,,,,,3,,
56,MLP,1,15:57,ENQD,25,APML,9,,7,,12,,,,,,,,,,,2.6,,
56,MLP,1,15:58,ENQD,5,APML,8,,,,,,,,,,,,,,,3.6,,
56,MLP,1,15:59,STME,60,APSA,10,,6,,8,,,,,,,,,,,3.2,,
56,MLP,1,16:00,HECR,22,,,,,,,,,,,,,,,,,3.5,,
56,MLP,1,16:00,ENQD,10,APML,8,,,,,,,,,,,,,,,3.3,,
56,MLP,1,16:00,HECR,27,APPE,9,,,,,,,,,,,,,,,3.2,,
56,MLP,1,16:02,ZZZZ,,APML,6,,,,,,,,,,,,,,,3.2,,
56,MLP,1,16:02,ENQD,33,APML,13,,8,,10,,,,,,,,,,,2.7,,
56,MLP,1,16:03,ENQD,12,APML,8,,,,,,,,,,,,,,,2.5,,
56,MLP,1,16:03,HECR,20,APCL,2,,,,,,,,,,,,,,,2.5,,
56,MLP,1,16:03,MADO,17,APCL,4,,4,,,,,,,,,,,,,2.5,,
56,MLP,1,16:04,HECR,27,APPE,9,,3,,,,,,,,,,,,,2.5,,
56,MLP,1,16:04,HECR,25,APPE,5,,,,,,,,,,,,,,,2.5,,
56,MLP,1,16:05,HECR,20,,,,,,,,,,,,,,,,,2.5,,
56,MLP,1,16:07,ENQD,25,APML,4,,9,,,,,,,,,,,,,2.5,,
56,MLP,1,16:07,ENQD,27,APML,4,,,,,,,,,,,,,,,2.5,,
56,MLP,1,16:08,HECR,35,APPE,9,,,,,,,,,,,,,,,2.6,,
56,MLP,1,16:09,HECR,20,APPE,8,,6,,,,,,,,,,,,,3.8,,
56,MLP,1,16:09,HECR,25,APCL,10,,,,,,,,,,,,,,,3.2,,
56,MLP,1,16:09,HECR,15,,,,,,,,,,,,,,,,,3.2,,
56,MLP,1,16:10,ENQD,15,APML,8,,,,,,,,,,,,,,,2.6,,
56,MLP,1,16:10,HECR,20,,,,,,,,,,,,,,,,,2.4,,
56,MLP,1,16:11,HECR,30,APPE,4,,,,,,,,,,,,,,,3.6,,
56,MLP,1,16:12,HECR,25,APPE,6,,2,,,,,,,,,,,,,3.8,,
56,MLP,1,16:12,HECR,25,APCL,8,,,,,,,,,,,,,,,3.8,,
56,MLP,1,16:13,HECR,25,APPE,3,,7,,,,,,,,,,,,,3.8,,
56,MLP,1,16:15,STHD,40,APCL,8,,7,,,,,,,,,,,,,3.6,,Is this even an anemone that usually hosts anemonefish? Took photos.
56,MLP,1,16:17,HECR,25,APPE,5,,7,,,,,,,,,,,,,3.5,,
56,MLP,1,16:18,ZZZZ,,APML,11,,9,,8,,,,,,,,,,,3,,
56,MLP,1,16:18,HECR,20,,,,,,,,,,,,,,,,,3,,
56,MLP,1,16:18,HECR,30,,,,,,,,,,,,,,,,,3,,
56,MLP,1,16:19,ZZZZ,,APML,7,,6,,,,,,,,,,,,,3.7,,
56,MLP,1,16:19,HECR,20,APPE,7,,,,,,,,,,,,,,,3.7,,
56,MLP,1,16:20,HECR,23,APPE,4,,,,,,,,,,,,,,,3,,
56,MLP,1,16:20,HECR,25,APPE,10,,,,,,,,,,,,,,,3,,
56,MLP,1,16:20,HECR,20,,,,,,,,,,,,,,,,,3,,
56,MLP,1,16:21,HECR,23,APPE,10,,4,,,,,,,,,,,,,3.3,,
56,MLP,1,16:24,HECR,20,APCL,10,,8,,3,,,,,,,,,,,3,,
56,MLP,1,16:26,HECR,30,APPE,10,,8,,5,,,,,,,,,,,3.8,,
56,MLP,1,16:26,HECR,25,APPE,8,,,,,,,,,,,,,,,3.2,,
56,MLP,1,16:26,ENQD,17,APML,10,,,,,,,,,,,,,,,3.3,,
56,MLP,1,16:29,HECR,30,APCL,9,,7,,,,,,,,,,APPE,7,,2.4,,
56,MLP,1,16:29,ENQD,5,APML,8,,,,,,,,,,,,,,,2.4,,
56,MLP,1,16:30,ENQD,4,APML,6,,,,,,,,,,,,,,,2.8,,
56,MLP,1,16:30,HECR,20,,,,,,,,,,,,,,,,,2.8,,
56,MLP,1,16:31,ZZZZ,,APML,4,,,,,,,,,,,,,,,3.3,,
56,MLP,1,16:31,ZZZZ,,APML,4,,3,,,,,,,,,,,,,3.3,,
56,MLP,1,16:31,ENQD,10,APML,10,,,,,,,,,,,,,,,3.7,,
56,MLP,1,16:31,HECR,28,APPE,4,,,,,,,,,,,,,,,3.7,,
56,MLP,1,16:33,HECR,20,APCL,6,,5,,7,,3,,4,,,,,,,3.8,,
56,MLP,1,16:33,HECR,40,APPE,9,,6,,7,,5,,,,,,,,,3.3,,
56,MLP,1,16:36,HEAR,15,APCL,7,,8,,3,,2,,,,,,,,,3.1,,
56,MLP,1,16:37,ENQD,12,APML,11,,9,,8,,,,,,,,,,,3.1,,
56,MLP,1,16:38,HECR,20,APPE,6,,,,,,,,,,,,,,,2.6,,
56,MLP,1,16:39,ZZZZ,,APML,11,,,,,,,,,,,,,,,3.3,,
56,MLP,1,16:39,ZZZZ,,APCL,7,,,,,,,,,,,,,,,3.3,,
56,MLP,1,16:39,HEAR,12,APCL,8,,5,,,,,,,,,,,,,3.3,,
56,MLP,1,16:42,ZZZZ,,APCL,9,,,,,,,,,,,,,,,3.8,,
56,MLP,1,16:42,HEMG,45,APOC,8,,,,,,,,,,,,,,,4.2,,
56,MLP,1,16:43,ENQD,10,APML,8,,10,,1,,,,,,,,,,,3.9,,
56,MLP,1,16:46,HEMG,45,APPE,9,,5,,3,,,,,,,,,,,3.3,,
56,MLP,1,16:46,HECR,16,APPE,9,,5,,,,,,,,,,,,,3.3,,
56,MLP,1,16:47,HECR,27,APPE,7,,4,,,,,,,,,,,,,3.3,,
56,MLP,1,16:47,HECR,12,,,,,,,,,,,,,,,,,3.3,,
56,MLP,1,16:48,HEMG,40,APOC,1,,8,,6,,,,,,,,,,,3.3,,
56,MLP,1,16:48,HECR,28,APCL,7,,6,,,,,,,,,,,,,3.3,,
56,MLP,1,16:49,ENQD,15,APML,11,,,,,,,,,,,,,,,3.9,,
56,MLP,1,16:50,ENQD,5,APML,6,,,,,,,,,,,,,,,3.4,,
56,MLP,1,16:51,HECR,30,APPE,9,,7,,1,,,,,,,,,,,3.7,,
56,MLP,1,16:52,HECR,25,APCL,7,,,,,,,,,,,,,,,3.2,,
56,MLP,1,16:52,HECR,20,APCL,7,,,,,,,,,,,,,,,3.7,,
56,MLP,1,16:53,HECR,15,APPE,5,,,,,,,,,,,,,,,3.2,,
56,MLP,1,16:55,HECR,23,APCL,6,,5,,4,,,,,,,,,,,3.2,,
56,MLP,1,16:55,HECR,20,APPE,4,,,,,,,,,,,,,,,3.2,,
56,MLP,1,16:55,HECR,30,APCL,9,,7,,,,,,,,,,,,,3.2,,
56,GS,1,15:55,HECR,28,APCL,10,,9,,,,,,,,,,,,,,5,
56,GS,1,15:55,STME,36,APCL,8,,7,,7,,6,,2,,3,,,,,,5,
56,GS,1,15:56,HECR,26,APPE,5,,4,,,,,,,,,,,,,,5,
56,GS,1,15:57,HECR,28,APPE,4,,3,,,,,,,,,,,,,,5,
56,GS,1,15:58,ENQD,20,APML,8,,9,,,,,,,,,,,,,,5,
56,GS,1,15:58,ENQD,18,APML,9,,,,,,,,,,,,,,,,5,
56,GS,1,15:59,HECR,20,,,,,,,,,,,,,,,,,,5,
56,GS,1,15:59,HECR,24,,,,,,,,,,,,,,,,,,5,
56,GS,1,15:59,ENQD,18,APML,5,,6,,5,,,,,,,,,,,,5,
56,GS,1,16:00,HECR,32,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:00,HECR,20,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:01,HECR,20,APPE,6,,7,,6,,,,,,,,,,,,5,
56,GS,1,16:02,HECR,30,APPE,7,,6,,5,,,,,,,,,,,,4,
56,GS,1,16:02,HECR,30,APPE,7,,5,,,,,,,,,,,,,,4,
56,GS,1,16:02,HECR,18,,,,,,,,,,,,,,,,,,4,
56,GS,1,16:03,HECR,18,APCL,8,,2,,,,,,,,,,,,,,5,
56,GS,1,16:04,ENQD,10,APML,6,,3,,,,,,,,,,,,,,5,
56,GS,1,16:06,HECR,34,APPE,6,,,,,,,,,,,,,,,,5,
56,GS,1,16:06,HECR,22,APPE,3,,3,,,,,,,,,,,,,,5,
56,GS,1,16:06,HECR,19,APPE,6,,7,,,,,,,,,,,,,,5,
56,GS,1,16:08,HECR,32,APPE,4,,5,,,,,,,,,,,,,,5,
56,GS,1,16:10,STME,34,APCL,4,,7,,5,,6,,,,,,,,,,5,
56,GS,1,16:10,HECR,16,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:18,HECR,21,APPE,6,,,,,,,,,,,,,,,,4,
56,GS,1,16:18,HECR,20,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:21,HECR,20,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:22,HECR,26,APPE,4,,,,,,,,,,,,,,,,5,
56,GS,1,16:25,HECR,20,APCL,8,,4,,,,,,,,,,,,,,5,
56,GS,1,16:27,ZZZZ,,APCL,5,,6,,,,,,,,,,,,,,5,
56,GS,1,16:29,HECR,17,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:31,HECR,32,APCL,8,,,,,,,,,,,,,,,,5,
56,GS,1,16:31,HECR,28,APPE,7,,,,,,,,,,,,,,,,5,
56,GS,1,16:32,ENQD,22,APML,8,,7,,3,,,,,,,,,,,,5,
56,GS,1,16:34,HECR,31,APPE,5,,,,,,,,,,,,,,,,5,
56,GS,1,16:34,HEMG,32,APOC,7,,7,,4,,,,,,,,,,,,5,
56,GS,1,16:34,HECR,16,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:37,HECR,34,APCL,8,,7,,,,,,,,,,,,,,5,
56,GS,1,16:37,ZZZZ,,APML,7,,5,,6,,,,,,,,,,,,5,
56,GS,1,16:39,HECR,33,APPE,5,,,,,,,,,,,,,,,,6,
56,GS,1,16:40,HECR,23,APPE,5,,4,,,,,,,,,,,,,,6,
56,GS,1,16:40,ZZZZ,,APML,5,,,,,,,,,,,,,,,,6,
56,GS,1,16:42,ZZZZ,,APML,6,,,,,,,,,,,,,,,,7,
56,GS,1,16:45,HECR,36,APPE,8,,4,,,,,,,,,,,,,,5,
56,GS,1,16:46,HECR,30,APPE,2,,7,,,,,,,,,,,,,,5,
56,GS,1,16:46,HECR,26,APPE,3,,3,,,,,,,,,,,,,,5,
56,GS,1,16:46,HECR,36,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:47,ENQD,28,APML,11,,6,,,,,,,,,,,,,,5,
56,GS,1,16:48,HECR,31,APPE,7,,6,,,,,,,,,,,,,,5,
56,GS,1,16:48,HECR,24,APPE,3,,,,,,,,,,,,,,,,5,
56,GS,1,16:49,ZZZZ,,APML,6,,5,,4,,,,,,,,,,,,5,
56,GS,1,16:49,HECR,32,APPE,7,,4,,,,,,,,,,,,,,5,
56,GS,1,16:51,ENQD,16,APML,3,,,,,,,,,,,,,,,,5,
56,GS,1,16:52,HECR,24,APCL,8,,7,,,,,,,,,,,,,,5,
56,GS,1,16:52,HECR,28,APPE,2,,,,,,,,,,,,,,,,5,
56,GS,1,16:53,STME,30,APPE,7,,6,,4,,3,,,,,,,,,,5,
56,GS,1,16:53,HECR,20,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:54,HECR,20,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:54,HECR,20,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:54,HECR,30,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:54,HECR,19,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:54,HECR,21,APPE,6,,5,,,,,,,,,,,,,,5,
56,GS,1,16:55,HECR,20,,,,,,,,,,,,,,,,,,5,
56,GS,1,16:56,ENQD,18,APML,6,,,,,,,,,,,,,,,,5,
56,GS,1,16:56,MADO,26,APCL,7,,5,,,,,,,,,,,,,,5,
56,GS,1,16:57,ENQD,18,APML,6,,3,,,,,,,,,,,,,,5,
57,MLP,0,12:56,ENQD,20,APML,9,,,,,,,,,,,,,,,11,,
57,MLP,0,12:59,ENQD,10,APML,9,,,,,,,,,,,,,,,5.5,,
57,MLP,0,13:00,ENQD,27,APML,12,,8,,,,,,,,,,,,,5.5,,
57,MLP,0,13:01,HECR,20,APPE,6,,,,,,,,,,,,,,,6,,
57,MLP,0,13:02,STME,50,APCL,8,306,10,307,10,308,6,318,7,,"5,4",,,,,6,,
57,MLP,0,13:14,ENQD,25,APML,12,,9,,,,,,,,,,,,,10.5,,
57,MLP,0,13:17,HECR,27,APCL,11,309,7,310,10,311,,,,,,,,,,10.3,,
57,MLP,0,13:20,HECR,25,APCL,8,317,5,314,5,315,6,316,,,,,,,,11.4,,
57,MLP,0,13:29,HECR,17,APCL,9,312,9,313,,,,,,,,,,,,8.8,,
57,MLP,0,13:40,STME,40,APCL,10,319,10,320,4,,3,,,,,,,,,5.1,,
57,MLP,0,13:50,HECR,27,APPE,7,,6,,,,,,,,,,,,,4.5,,
57,MLP,0,13:52,HECR,22,APPE,9,,6,,,,,,,,,,,,,4.5,,
57,MLP,0,13:54,ENQD,17,APML,10,,6,,,,,,,,,,,,,4.7,,
57,MLP,0,14:02,HECR,17,APCL,8,321,,,,,,,,,,,APPE,5,,4.7,,
57,MLP,0,14:09,HECR,17,APCL,8,322,10,,,,,,,,,,,,,4.7,,
58,MLP,1,09:01,HECR,20,APPE,7,,,,,,,,,,,,,,,3.1,,
58,MLP,1,09:02,ENQD,25,APML,12,,,,,,,,,,,,,,,5.4,,
58,MLP,1,09:02,ENQD,30,APML,12,,8,,7,,,,,,,,,,,5.4,,
58,MLP,1,09:02,ENQD,27,APML,12,,,,,,,,,,,,,,,5.4,,
58,MLP,1,09:04,STME,60,APCL,10,,7,,5,,4,,3,,,,,,,11.2,,
58,MLP,1,09:04,HEMG,65,APOC,9,,6,,,,,,,,,,,,,11.2,,
58,MLP,1,09:06,HECR,40,APCL,10,,10,,,,,,,,,,,,,18.2,,
58,MLP,1,09:06,ENQD,30,APML,12,,8,,,,,,,,,,,,,18.2,,
58,MLP,1,09:11,HECR,25,APCL,8,,6,,4,,,,,,,,,,,21,,
58,MLP,1,09:11,HEMG,30,APPE,9,,6,,,,,,,,,,,,,23,,
58,MLP,1,09:11,ENQD,40,APML,11,,,,,,,,,,,,,,,23,,
58,MLP,1,09:15,HEMG,45,APOC,8,,6,,4,,,,,,,,,,,21,,
58,MLP,1,09:19,HEMG,40,APOC,9,,5,,,,,,,,,,,,,28,,
58,MLP,1,09:21,ENQD,27,APCL,10,,10,,,,,,,,,,,,,28,,
58,MLP,1,09:21,ENQD,30,APCL,4,,,,,,,,,,,,,,,28,,
58,MLP,1,09:21,HEMG,30,APOC,5,,,,,,,,,,,,,,,22,,
58,MLP,1,09:27,ENQD,23,PRBI,10,323,4,324,,,,,,,,,,,,9.2,,On a small shelf on a wall!
58,MLP,1,09:37,HECR,20,APPE,9,,5,,,,,,,,,,,,,9.2,,
58,MLP,1,09:55,HECR,25,APPE,6,,5,,,,,,,,,,,,,11.4,,
58,MLP,1,09:56,HEMG,50,APOC,5,,8,,,,,,,,,,,,,17.4,,
58,MLP,1,09:59,ENQD,,PRBI,10,325,,,,,,,,,,,,,,8.7,,
58,MLP,1,10:47,HECR,15,APCL,8,,8,,3,,,,,,,,,,,6.1,,
58,MLP,1,10:48,HECR,17,,,,,,,,,,,,,,,,,5.8,,
58,MLP,1,10:48,HECR,15,APPE,7,,,,,,,,,,,,,,,5.8,,
58,MLP,1,10:49,ENQD,30,APML,10,,,,,,,,,,,,,,,5.8,,
58,MLP,1,10:49,HECR,20,,,,,,,,,,,,,,,,,4.5,,
58,MLP,1,10:49,HECR,23,APPE,7,,,,,,,,,,,,,,,4.5,,
58,MLP,1,10:50,ENQD,23,PRBI,12,326,6,327,,,,,,,,,,,,4.3,,
58,MLP,1,10:50,ENQD,23,APML,10,,,,,,,,,,,,,,,4.3,,
58,MLP,1,10:51,HECR,15,,,,,,,,,,,,,,,,,4.3,,
58,MLP,1,10:51,HECR,12,,,,,,,,,,,,,,,,,4.3,,
58,MLP,1,10:52,HECR,15,APPE,6,,,,,,,,,,,,,,,4.5,,
58,MLP,1,10:52,HECR,17,APML,7,,,,,,,,,,,,,,,4.3,,
58,MLP,1,10:52,HECR,20,,,,,,,,,,,,,,,,,4.3,,
