,Sample,Marker,A1.AFG1,A2.AFG1,A1.AFG9,A2.AFG9,A1.AFG15,A2.AFG15,A1.AFG1.M,A2.AFG1.M,A1.AFG4.M,A2.AFG4.M,A1.AFG6.M,A2.AFG6.M,A1.AFG8.M,A2.AFG8.M,A1.AFG9.M,A2.AFG9.M,A1.AFG45,A2.AFG45,A1.AFG46,A2.AFG46,A1.AFG48,A2.AFG48,A1.AFG49,A2.AFG49,A1.AFG50,A2.AFG50,A1.AFG51,A2.AFG51,A1.AFG58,A2.AFG58,error,numgenos,A1consens,A2consens,hom
115,PRBI211,APY_44,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,250,250,TRUE
116,PRBI211,APY_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
117,PRBI211,APY_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
118,PRBI211,NNG_012,NA,NA,NA,NA,NA,NA,118,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,118,118,TRUE
119,PRBI211,ACH_A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,270,278,FALSE
120,PRBI211,ACH_A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,185,193,FALSE
121,PRBI211,ACH_B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,FALSE
122,PRBI211,NNG_028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,296,335,FALSE
123,PRBI211,ACH_A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,273,277,FALSE
124,PRBI211,ACH_C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,113,FALSE
125,PRBI211,ACH_D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,221,269,FALSE
126,PRBI211,APR_Cf8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
127,PRBI211,ACH_A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,266,NA,NA,NA,NA,NA,NA,NA,1,264,266,FALSE
128,PRBI211,ACH_A8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,301,NA,NA,NA,NA,NA,NA,NA,1,277,301,FALSE
129,PRBI211,NNG_004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,FALSE
130,PRBI211,NNG_007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,286,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,FALSE
131,PRBI211,ACH_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
132,PRBI211,APR_Cf39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
133,PRBI22,AC1359,273,273,273,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,273,273,TRUE
134,PRBI22,AC1578,248,250,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3,248,250,FALSE
135,PRBI22,APR_Cf29,187,193,187,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,187,193,FALSE
136,PRBI22,APY_2,221,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,221,221,TRUE
137,PRBI22,APY_44,246,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,246,250,FALSE
138,PRBI22,APY_45,225,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,225,225,TRUE
139,PRBI22,APY_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
140,PRBI22,NNG_012,116,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,116,118,FALSE
141,PRBI22,ACH_A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,266,274,FALSE
142,PRBI22,ACH_A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,193,NA,NA,FALSE,2,187,193,FALSE
143,PRBI22,ACH_B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,198,190,198,FALSE,3,190,198,FALSE
144,PRBI22,NNG_028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,335,FALSE,2,296,335,FALSE
145,PRBI22,ACH_A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,277,NA,NA,273,277,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,273,277,FALSE
146,PRBI22,ACH_C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,121,NA,NA,101,121,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,101,121,FALSE
147,PRBI22,ACH_D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,285,NA,NA,NA,NA,221,285,NA,NA,FALSE,2,221,285,FALSE
148,PRBI22,APR_Cf8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,292,320,FALSE
149,PRBI22,ACH_A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,266,NA,NA,NA,NA,NA,NA,NA,1,266,266,TRUE
150,PRBI22,ACH_A8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,277,NA,NA,NA,NA,NA,NA,NA,1,277,277,TRUE
151,PRBI22,NNG_004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,255,NA,NA,NA,NA,253,255,FALSE,2,253,255,FALSE
152,PRBI22,NNG_007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,288,NA,NA,NA,NA,284,288,FALSE,2,284,288,FALSE
153,PRBI22,ACH_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
154,PRBI22,APR_Cf39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,278,282,FALSE
155,PRBI23,AC1359,273,275,273,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,273,275,FALSE
156,PRBI23,AC1578,NA,NA,NA,NA,NA,NA,NA,NA,250,250,NA,NA,NA,NA,NA,NA,NA,NA,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,250,250,TRUE
157,PRBI23,APR_Cf29,187,201,187,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,187,201,FALSE
158,PRBI23,APY_2,221,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,221,259,FALSE
159,PRBI23,APY_44,250,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,250,264,FALSE
160,PRBI23,APY_45,225,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,225,225,TRUE
161,PRBI23,APY_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
162,PRBI23,NNG_012,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,116,116,TRUE
163,PRBI23,ACH_A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,290,NA,NA,FALSE,2,278,290,FALSE
164,PRBI23,ACH_A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,185,185,TRUE
165,PRBI23,ACH_B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,194,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,194,202,FALSE
166,PRBI23,NNG_028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,335,341,FALSE
167,PRBI23,ACH_A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,273,NA,NA,273,273,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,273,273,TRUE
168,PRBI23,ACH_C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,109,NA,NA,101,109,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,101,109,FALSE
169,PRBI23,ACH_D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,262,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,221,262,FALSE
170,PRBI23,APR_Cf8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
171,PRBI23,ACH_A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,264,NA,NA,264,264,NA,NA,FALSE,2,264,264,TRUE
172,PRBI23,ACH_A8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,289,NA,NA,NA,NA,NA,NA,NA,1,277,289,FALSE
173,PRBI23,NNG_004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255,255,NA,NA,NA,NA,255,255,FALSE,2,255,255,TRUE
174,PRBI23,NNG_007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,286,NA,NA,NA,NA,284,286,FALSE,2,284,286,FALSE
175,PRBI23,ACH_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
176,PRBI23,APR_Cf39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,276,282,FALSE
177,PRBI260,AC1359,275,275,275,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,275,275,TRUE
178,PRBI260,AC1578,NA,NA,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,248,250,FALSE
179,PRBI260,APR_Cf29,193,199,193,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,193,199,FALSE
180,PRBI260,APY_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
181,PRBI260,APY_44,248,252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,248,252,FALSE
182,PRBI260,APY_45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
183,PRBI260,APY_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
184,PRBI260,NNG_012,116,118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,116,118,FALSE
185,PRBI260,ACH_A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278,302,NA,NA,FALSE,2,278,302,FALSE
186,PRBI260,ACH_A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,187,NA,NA,FALSE,2,187,187,TRUE
187,PRBI260,ACH_B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,194,FALSE,2,190,194,FALSE
188,PRBI260,NNG_028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,296,FALSE,2,296,296,TRUE
189,PRBI260,ACH_A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,273,277,FALSE
190,PRBI260,ACH_C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,101,117,FALSE
191,PRBI260,ACH_D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,321,NA,NA,281,321,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,281,321,FALSE
192,PRBI260,APR_Cf8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
193,PRBI260,ACH_A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,266,NA,NA,266,266,NA,NA,FALSE,2,266,266,TRUE
194,PRBI260,ACH_A8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289,289,NA,NA,NA,NA,NA,NA,NA,1,289,289,TRUE
195,PRBI260,NNG_004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,255,NA,NA,NA,NA,253,255,FALSE,2,253,255,FALSE
196,PRBI260,NNG_007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,286,NA,NA,NA,NA,286,286,FALSE,2,286,286,TRUE
197,PRBI260,ACH_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
198,PRBI260,APR_Cf39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,278,274,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,274,278,FALSE
199,PRBI323,AC1359,273,275,273,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,273,275,FALSE
200,PRBI323,AC1578,248,250,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3,248,250,FALSE
201,PRBI323,APR_Cf29,187,199,187,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,187,199,FALSE
202,PRBI323,APY_2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
203,PRBI323,APY_44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
204,PRBI323,APY_45,225,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,225,225,TRUE
205,PRBI323,APY_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
206,PRBI323,NNG_012,116,116,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,116,116,TRUE
207,PRBI323,ACH_A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,274,302,FALSE
208,PRBI323,ACH_A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,187,NA,NA,FALSE,2,187,187,TRUE
209,PRBI323,ACH_B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,182,FALSE,2,167,182,FALSE
210,PRBI323,NNG_028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,296,335,FALSE,2,296,335,FALSE
211,PRBI323,ACH_A7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,273,277,FALSE
212,PRBI323,ACH_C1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,113,117,FALSE
213,PRBI323,ACH_D1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,281,NA,NA,273,281,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,273,281,FALSE
214,PRBI323,APR_Cf8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
215,PRBI323,ACH_A3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,266,NA,NA,NA,NA,NA,NA,NA,1,264,266,FALSE
216,PRBI323,ACH_A8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,289,NA,NA,NA,NA,NA,NA,NA,1,277,289,FALSE
217,PRBI323,NNG_004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253,255,NA,NA,NA,NA,253,255,FALSE,2,253,255,FALSE
218,PRBI323,NNG_007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,284,NA,NA,NA,NA,284,284,FALSE,2,284,284,TRUE
219,PRBI323,ACH_D8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
220,PRBI323,APR_Cf39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,274,270,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,270,274,FALSE
221,PRBI325,AC1359,273,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,273,275,FALSE
222,PRBI325,AC1578,248,250,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,248,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,3,248,250,FALSE
223,PRBI325,APR_Cf29,191,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,191,191,TRUE
224,PRBI325,APY_2,221,227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,221,227,FALSE
225,PRBI325,APY_44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
226,PRBI325,APY_45,225,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,225,225,TRUE
227,PRBI325,APY_65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,FALSE
228,PRBI325,NNG_012,116,116,116,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,2,116,116,TRUE
229,PRBI325,ACH_A11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,300,302,NA,NA,FALSE,2,300,302,FALSE
230,PRBI325,ACH_A4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,187,NA,NA,FALSE,2,187,187,TRUE
231,PRBI325,ACH_B9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,190,FALSE,2,190,190,TRUE
